shift_a,shift_b,shift_c,fgw_distance,relaxed_energy
0.792,0.917,-2.600,0.242347812244,-1127.479858398438
0.792,0.958,-2.600,0.242836298334,-1127.427490234375
0.833,0.000,-2.600,0.244046964067,-1127.150390625000
0.833,0.042,-2.600,0.243903390282,-1127.382080078125
0.833,0.083,-2.600,0.242480396450,-1127.462890625000
0.833,0.125,-2.600,0.242492799454,-1127.467895507812
0.833,0.167,-2.600,0.243489226038,-1127.393310546875
0.833,0.208,-2.600,0.245357718834,-1127.267822265625
0.833,0.250,-2.600,0.245214698681,-1127.290649414062
0.833,0.292,-2.600,0.242841489373,-1127.459594726562
0.833,0.333,-2.600,0.242664708534,-1127.289550781250
0.833,0.375,-2.600,0.244130005567,-1127.437866210938
0.833,0.417,-2.600,0.245307745049,-1126.995483398438
0.833,0.458,-2.600,0.245526588514,-1127.368530273438
0.833,0.500,-2.600,0.244046964067,-1127.150512695312
0.833,0.542,-2.600,0.243376564250,-1127.097290039062
0.833,0.583,-2.600,0.243551846661,-1127.321289062500
0.833,0.625,-2.600,0.243072258484,-1127.473510742188
0.833,0.667,-2.600,0.243489226038,-1127.393310546875
0.833,0.708,-2.600,0.243583504977,-1127.350830078125
0.833,0.750,-2.600,0.243338626445,-1127.343017578125
0.833,0.792,-2.600,0.243579312017,-1127.328613281250
0.833,0.833,-2.600,0.242664708534,-1127.289550781250
0.833,0.875,-2.600,0.242291890858,-1127.468750000000
0.833,0.917,-2.600,0.242362727388,-1127.462280273438
0.833,0.958,-2.600,0.242480551308,-1127.382690429688
0.875,0.000,-2.600,0.243478760243,-1127.335815429688
0.875,0.042,-2.600,0.242445814259,-1127.379028320312
0.875,0.083,-2.600,0.242361519337,-1127.479736328125
0.875,0.125,-2.600,0.242224288673,-1127.446044921875
0.875,0.167,-2.600,0.243072258484,-1127.473510742188
0.875,0.208,-2.600,0.244486389183,-1127.366333007812
0.875,0.250,-2.600,0.243419905119,-1127.405761718750
0.875,0.292,-2.600,0.242291890858,-1127.468872070312
0.875,0.333,-2.600,0.242845410581,-1127.439697265625
0.875,0.375,-2.600,0.244354127029,-1127.361450195312
0.875,0.417,-2.600,0.245840692683,-1126.974365234375
0.875,0.458,-2.600,0.244509626150,-1127.439941406250
0.875,0.500,-2.600,0.242480551308,-1127.382690429688
0.875,0.542,-2.600,0.243244214787,-1127.377319335938
0.875,0.583,-2.600,0.244486389183,-1127.366210937500
0.875,0.625,-2.600,0.245357718834,-1127.267822265625
0.875,0.667,-2.600,0.245028344543,-1127.250366210938
0.875,0.708,-2.600,0.243681139015,-1127.353271484375
0.875,0.750,-2.600,0.243542660896,-1127.329101562500
0.875,0.792,-2.600,0.243262320321,-1127.283691406250
0.875,0.833,-2.600,0.242841489373,-1127.459594726562
0.875,0.875,-2.600,0.243419905119,-1127.405761718750
0.875,0.917,-2.600,0.243244214787,-1127.377319335938
0.875,0.958,-2.600,0.243376564250,-1127.096679687500
0.917,0.000,-2.600,0.242840288065,-1127.345825195312
0.917,0.042,-2.600,0.242784940295,-1127.359497070312
0.917,0.083,-2.600,0.243250463664,-1127.344970703125
0.917,0.125,-2.600,0.243005030381,-1127.367065429688
0.917,0.167,-2.600,0.243551846661,-1127.321166992188
0.917,0.208,-2.600,0.243244214787,-1127.377197265625
0.917,0.250,-2.600,0.242362727388,-1127.462158203125
0.917,0.292,-2.600,0.242347812244,-1127.479858398438
0.917,0.333,-2.600,0.242327987162,-1127.427734375000
0.917,0.375,-2.600,0.243891219525,-1127.181152343750
0.917,0.417,-2.600,0.244533558922,-1127.351074218750
0.917,0.458,-2.600,0.242836298334,-1127.427490234375
0.917,0.500,-2.600,0.242362727388,-1127.462158203125
0.917,0.542,-2.600,0.243419905119,-1127.405639648438
0.917,0.583,-2.600,0.245214698681,-1127.290893554688
0.917,0.625,-2.600,0.245828472522,-1127.273437500000
0.917,0.667,-2.600,0.243694401544,-1127.412841796875
0.917,0.708,-2.600,0.242576597280,-1127.460205078125
0.917,0.750,-2.600,0.243761943094,-1127.286865234375
0.917,0.792,-2.600,0.244636156573,-1127.132080078125
0.917,0.833,-2.600,0.245214698681,-1127.290771484375
0.917,0.875,-2.600,0.244486389183,-1127.366333007812
0.917,0.917,-2.600,0.243551846661,-1127.321166992188
0.917,0.958,-2.600,0.243569138799,-1127.084350585938
0.958,0.000,-2.600,0.244620399364,-1127.246459960938
0.958,0.042,-2.600,0.244920000548,-1127.184448242188
0.958,0.083,-2.600,0.244035315389,-1127.210449218750
0.958,0.125,-2.600,0.243569138799,-1127.084350585938
0.958,0.167,-2.600,0.243376564250,-1127.097290039062
0.958,0.208,-2.600,0.242480551308,-1127.382690429688
0.958,0.250,-2.600,0.242836298334,-1127.427490234375
0.958,0.292,-2.600,0.242958798718,-1127.409790039062
0.958,0.333,-2.600,0.242998838846,-1127.350341796875
0.958,0.375,-2.600,0.243732853192,-1127.362182617188
0.958,0.417,-2.600,0.242958798718,-1127.409790039062
0.958,0.458,-2.600,0.242347812244,-1127.479736328125
0.958,0.500,-2.600,0.242291890858,-1127.468872070312
0.958,0.542,-2.600,0.242841489373,-1127.459716796875
0.958,0.583,-2.600,0.244636156573,-1127.132080078125
0.958,0.625,-2.600,0.244157516681,-1127.378417968750
0.958,0.667,-2.600,0.242374412941,-1127.444213867188
0.958,0.708,-2.600,0.242701071658,-1127.442626953125
0.958,0.750,-2.600,0.244157516681,-1127.378417968750
0.958,0.792,-2.600,0.245828472522,-1127.273559570312
0.958,0.833,-2.600,0.245357718834,-1127.267822265625
0.958,0.875,-2.600,0.243072258484,-1127.473510742188
0.958,0.917,-2.600,0.243005030381,-1127.367065429688
0.958,0.958,-2.600,0.244035315389,-1127.210449218750

metric,value
total_points,576
valid_points,576
pearson,0.626219831686
spearman,0.655499644829
