shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.447,0.395,-3.1,-2.6,0.261033430733 ,0.242667606637 ,0.254724024688 ,-1119.069213867180 ,-1127.467285156250 
0.447,0.447,-3.1,-2.6,0.260979042323 ,0.243211079948 ,0.254991019812 ,-1119.001220703120 ,-1127.434082031250 
0.447,0.5,-3.1,-2.6,0.261540772740 ,0.244810178582 ,0.257311540822 ,-1118.929809570310 ,-1127.352905273430 
0.447,0.553,-3.1,-2.6,0.261089630742 ,0.243070710468 ,0.255138351604 ,-1119.029052734370 ,-1127.440917968750 
0.447,0.605,-3.1,-2.6,0.261103736402 ,0.242900711260 ,0.255051193139 ,-1119.059814453120 ,-1127.461303710930 
0.447,0.658,-3.1,-2.6,0.261394300620 ,0.244556740888 ,0.256847374739 ,-1118.908325195310 ,-1127.370849609370 
0.447,0.711,-3.1,-2.6,0.261849891265 ,0.246165976049 ,0.258980267280 ,-1118.806030273430 ,-1127.292480468750 
0.447,0.763,-3.1,-2.6,0.261080981233 ,0.243633918980 ,0.255496477182 ,-1118.959716796870 ,-1127.434936523430 
0.447,0.816,-3.1,-2.6,0.261117378847 ,0.243188056033 ,0.255415831703 ,-1119.064819335930 ,-1127.356323242180 
0.447,0.868,-3.1,-2.6,0.261537500688 ,0.244845519218 ,0.257317087628 ,-1118.924316406250 ,-1127.347167968750 
0.447,0.921,-3.1,-2.6,0.261745853814 ,0.245834334018 ,0.258519672996 ,-1118.825073242180 ,-1127.320068359370 
0.447,0.974,-3.1,-2.6,0.261458446784 ,0.244616219230 ,0.256979227130 ,-1118.939697265620 ,-1127.165039062500 
0.5,0.026,-3.1,-2.6,0.261360850400 ,0.243956097056 ,0.256429796363 ,-1119.019653320310 ,-1127.343627929680 
0.5,0.079,-3.1,-2.6,0.261677370779 ,0.245549006085 ,0.258126476278 ,-1118.850463867180 ,-1126.985839843750 
0.5,0.132,-3.1,-2.6,0.261737149179 ,0.245721776482 ,0.258390405420 ,-1118.839599609370 ,-1127.186645507810 
0.5,0.184,-3.1,-2.6,0.261266175042 ,0.243869312325 ,0.256121276918 ,-1119.015258789060 ,-1127.341674804680 
0.5,0.237,-3.1,-2.6,0.261367618823 ,0.243930486421 ,0.256535945430 ,-1119.070678710930 ,-1127.324707031250 
0.5,0.289,-3.1,-2.6,0.261042904698 ,0.243426334611 ,0.255269510474 ,-1118.991088867180 ,-1127.359985351560 
0.5,0.342,-3.1,-2.6,0.261281602671 ,0.243950391045 ,0.256184217851 ,-1118.964233398430 ,-1127.394409179680 
0.5,0.395,-3.1,-2.6,0.261299955755 ,0.243727395853 ,0.256191763925 ,-1119.050292968750 ,-1127.364013671870 
0.5,0.447,-3.1,-2.6,0.261359795113 ,0.243916912215 ,0.256510069228 ,-1119.071289062500 ,-1127.304687500000 
0.5,0.5,-3.1,-2.6,0.261056550391 ,0.243007825189 ,0.255143165777 ,-1119.066406250000 ,-1127.290039062500 
