shift_a,shift_b,shift_c,fgw_distance,relaxed_energy
0.087,0.870,-1.300,0.221158101570,-489.066894531250
0.087,0.913,-1.300,0.221395336080,-489.055725097656
0.087,0.957,-1.300,0.221038387618,-489.073577880859
0.130,0.000,-1.300,0.221266589762,-489.070678710938
0.130,0.043,-1.300,0.221337973378,-489.054901123047
0.130,0.087,-1.300,0.221158101570,-489.066894531250
0.130,0.130,-1.300,0.221029810209,-489.075592041016
0.130,0.174,-1.300,0.221291194594,-489.055175781250
0.130,0.217,-1.300,0.221392948137,-489.053436279297
0.130,0.261,-1.300,0.221148144329,-489.072631835938
0.130,0.304,-1.300,0.220903750676,-489.080139160156
0.130,0.348,-1.300,0.221010408317,-489.073364257812
0.130,0.391,-1.300,0.221001516859,-489.075195312500
0.130,0.435,-1.300,0.220796087170,-489.081512451172
0.130,0.478,-1.300,0.220924128702,-489.079589843750
0.130,0.522,-1.300,0.221227537699,-489.056884765625
0.130,0.565,-1.300,0.221398340417,-489.055938720703
0.130,0.609,-1.300,0.221028128967,-489.073516845703
0.130,0.652,-1.300,0.221068459417,-489.068695068359
0.130,0.696,-1.300,0.221505207392,-489.052246093750
0.130,0.739,-1.300,0.221367845180,-489.057312011719
0.130,0.783,-1.300,0.220828288058,-489.077148437500
0.130,0.826,-1.300,0.220975042099,-489.076019287109
0.130,0.870,-1.300,0.221029810209,-489.075592041016
0.130,0.913,-1.300,0.220878068998,-489.076354980469
0.130,0.957,-1.300,0.220757343894,-489.081542968750
0.174,0.000,-1.300,0.220971844587,-489.074523925781
0.174,0.043,-1.300,0.221004179907,-489.074859619141
0.174,0.087,-1.300,0.220874334890,-489.080505371094
0.174,0.130,-1.300,0.220975042095,-489.076019287109
0.174,0.174,-1.300,0.221308842935,-489.054443359375
0.174,0.217,-1.300,0.221391176476,-489.054290771484
0.174,0.261,-1.300,0.221028394102,-489.073699951172
0.174,0.304,-1.300,0.221069676079,-489.069091796875
0.174,0.348,-1.300,0.221444665119,-489.053527832031
0.174,0.391,-1.300,0.221321948965,-489.059570312500
0.174,0.435,-1.300,0.220786291167,-489.080535888672
0.174,0.478,-1.300,0.220875130426,-489.076477050781
0.174,0.522,-1.300,0.221029028207,-489.075439453125
0.174,0.565,-1.300,0.220924363268,-489.075500488281
0.174,0.609,-1.300,0.220793257785,-489.080810546875
0.174,0.652,-1.300,0.221319464799,-489.061279296875
0.174,0.696,-1.300,0.221432408026,-489.053100585938
0.174,0.739,-1.300,0.221120972880,-489.066101074219
0.174,0.783,-1.300,0.221027932984,-489.075469970703
0.174,0.826,-1.300,0.221308842935,-489.054779052734
0.174,0.870,-1.300,0.221291194594,-489.055541992188
0.174,0.913,-1.300,0.221099392645,-489.074249267578
0.174,0.957,-1.300,0.220827120185,-489.081146240234
0.217,0.000,-1.300,0.221375791492,-489.055267333984
0.217,0.043,-1.300,0.221264546894,-489.069396972656
0.217,0.087,-1.300,0.220756932397,-489.081817626953
0.217,0.130,-1.300,0.220828288058,-489.077148437500
0.217,0.174,-1.300,0.221027932984,-489.075469970703
