trial_id,min_energy_random8of24_eV,proxy_best_energy_top8_eV,delta_random_min_minus_proxybest_eV,resample_base,pool_n,budget_k,seed
1496,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1497,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1498,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1499,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1500,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1501,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1502,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1503,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1504,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1505,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1506,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1507,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1508,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1509,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1510,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1511,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1512,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1513,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1514,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1515,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1516,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1517,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1518,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1519,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1520,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1521,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1522,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1523,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1524,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1525,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1526,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1527,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1528,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1529,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1530,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1531,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1532,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1533,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1534,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1535,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1536,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1537,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1538,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1539,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1540,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1541,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1542,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1543,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1544,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1545,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1546,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1547,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1548,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1549,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1550,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1551,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1552,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1553,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1554,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1555,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1556,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1557,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1558,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1559,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1560,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1561,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1562,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1563,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1564,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1565,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1566,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1567,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1568,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1569,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1570,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1571,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1572,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1573,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1574,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1575,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1576,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1577,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1578,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1579,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1580,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1581,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1582,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1583,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1584,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1585,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1586,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1587,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1588,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1589,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1590,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1591,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1592,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1593,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1594,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1595,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1596,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1597,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1598,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1599,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1600,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1601,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1602,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1603,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1604,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1605,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1606,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1607,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1608,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1609,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1610,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1611,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1612,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1613,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1614,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1615,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1616,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1617,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1618,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1619,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1620,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1621,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1622,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1623,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1624,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1625,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1626,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1627,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1628,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1629,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1630,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1631,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1632,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1633,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1634,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1635,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1636,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1637,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1638,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1639,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1640,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1641,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1642,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1643,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1644,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1645,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1646,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1647,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1648,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1649,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1650,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1651,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1652,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1653,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1654,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1655,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1656,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1657,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1658,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1659,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1660,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1661,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1662,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1663,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1664,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1665,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1666,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1667,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1668,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1669,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1670,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1671,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1672,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1673,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1674,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1675,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1676,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1677,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1678,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1679,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1680,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1681,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1682,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1683,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1684,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1685,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1686,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1687,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1688,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1689,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1690,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1691,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1692,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1693,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1694,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1695,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1696,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1697,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1698,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1699,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1700,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1701,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1702,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1703,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1704,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1705,-1154.7508544921875,-1155.0416259765625,0.290771484375,all_24,24,8,0
1706,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1707,-1154.6373291015625,-1155.0416259765625,0.404296875,all_24,24,8,0
1708,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1709,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1710,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1711,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1712,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1713,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1714,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1715,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1716,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1717,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1718,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1719,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1720,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1721,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1722,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1723,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1724,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1725,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1726,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1727,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1728,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1729,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1730,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1731,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1732,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1733,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1734,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1735,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1736,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1737,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1738,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1739,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1740,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1741,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1742,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1743,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1744,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1745,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1746,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1747,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1748,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1749,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1750,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1751,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1752,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1753,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1754,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1755,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1756,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1757,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1758,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1759,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1760,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1761,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1762,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1763,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1764,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1765,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1766,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1767,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1768,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1769,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1770,-1154.7509765625,-1155.0416259765625,0.2906494140625,all_24,24,8,0
1771,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1772,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1773,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1774,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1775,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1776,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1777,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1778,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1779,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1780,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1781,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1782,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1783,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1784,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1785,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1786,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1787,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1788,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1789,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1790,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1791,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1792,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1793,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1794,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1795,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1796,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1797,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1798,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1799,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1800,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1801,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1802,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1803,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1804,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1805,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1806,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1807,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1808,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1809,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1810,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1811,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1812,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1813,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1814,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1815,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1816,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1817,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1818,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1819,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1820,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1821,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1822,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1823,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1824,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1825,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1826,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1827,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1828,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1829,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1830,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1831,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1832,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1833,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1834,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1835,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1836,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1837,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1838,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1839,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1840,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1841,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1842,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1843,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1844,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1845,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1846,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1847,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1848,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1849,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1850,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1851,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1852,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1853,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1854,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1855,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1856,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1857,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1858,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1859,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1860,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1861,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1862,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
